이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
김현수,05-20,NC,L,1:11,3,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.411,0.504,0.915,15,0.18,-0.49,-0.014
김현수,05-22,@SSG,D,:,3,LF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.315,0.405,0.510,0.915,20,0.49,-0.72,0.023
김현수,05-26,@롯데,W,5:3,3,LF,1,4,2,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0.320,0.412,0.507,0.919,14,1.38,-0.00,-0.023
김현수,05-28,키움,W,3:1,3,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0.321,0.408,0.516,0.924,16,0.59,0.19,0.004
김현수,05-30,키움,W,8:2,3,DH,1,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.319,0.410,0.512,0.922,16,0.68,0.41,-0.014
김현수,06-02,KT,W,6:5,3,DH,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.329,0.415,0.514,0.930,8,1.11,0.13,0.003
김현수,06-05,@KIA,W,8:2,3,LF,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.322,0.407,0.506,0.912,13,0.84,-0.15,-0.028
김현수,06-09,NC,W,6:3,3,DH,1,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.317,0.408,0.495,0.903,19,0.90,-0.46,0.032
김현수,06-11,두산,W,3:1,3,DH,1,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.321,0.411,0.492,0.903,13,0.81,0.82,0.085
김현수,06-13,두산,W,2:0,3,DH,1,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.322,0.408,0.485,0.893,21,1.17,-0.23,-0.005
김현수,06-16,@키움,L,3:6,3,DH,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.310,0.398,0.467,0.864,15,1.22,-1.14,-0.105
김현수,06-18,KIA,W,5:0,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.303,0.391,0.459,0.850,10,0.44,-1.54,-0.049
김현수,06-20,KIA,W,6:0,3,DH,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.300,0.395,0.466,0.861,17,0.99,1.14,0.117
김현수,06-23,@SSG,D,:,3,DH,1,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.306,0.399,0.496,0.894,18,1.03,0.16,0.039
김현수,06-26,@삼성,W,10:5,3,DH,1,5,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.308,0.398,0.508,0.906,20,1.13,1.59,0.146
김현수,06-27,@삼성,W,9:5,3,DH,1,5,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.309,0.398,0.502,0.900,13,0.85,0.36,0.031
김현수,07-01,KT,L,1:6,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.301,0.391,0.488,0.879,17,0.36,-0.88,-0.039
김현수,07-04,한화,W,5:0,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.381,0.473,0.854,12,0.29,-0.81,-0.031
김현수,08-10,SSG,W,4:0,2,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.285,0.379,0.463,0.842,22,0.98,-0.76,-0.026
김현수,08-13,롯데,L,0:2,2,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.377,0.469,0.847,9,1.38,-0.86,-0.129
김현수,08-17,@KT,D,5:5,2,DH,1,5,1,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0.283,0.375,0.472,0.847,12,0.55,0.23,0.077
김현수,08-19,@KT,W,1:0,4,LF,1,3,0,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0.288,0.379,0.476,0.855,14,1.42,1.04,0.228
김현수,08-22,@NC,L,3:4,4,LF,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.288,0.377,0.475,0.852,10,0.92,0.34,-0.016
김현수,08-26,삼성,W,4:3,4,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.288,0.377,0.471,0.848,11,1.59,-0.71,-0.129
김현수,08-28,키움,W,3:2,4,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.288,0.377,0.473,0.850,14,0.78,-0.67,-0.037
김현수,08-31,@롯데,W,9:4,4,LF,1,4,1,2,2,0,0,4,4,0,0,1,0,0,0,0,0,0,0.293,0.381,0.480,0.861,21,0.47,2.79,0.181
김현수,09-03,NC,L,2:5,4,LF,1,2,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.291,0.381,0.474,0.855,15,1.71,0.60,0.027
김현수,09-05,KT,L,0:11,4,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.375,0.465,0.841,11,0.29,-0.75,-0.024
김성현,04-07,한화,D,:,9,SS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,6,0.02,-0.43,-0.001
김성현,04-09,@LG,L,5:9,9,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
김성현,04-14,NC,D,:,9,SS,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.429,0.500,0.429,0.929,10,0.94,0.23,0.022
김성현,04-16,KIA,D,:,7,SS,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.250,0.375,0.250,0.625,16,1.42,-0.63,-0.055
김성현,04-18,KIA,D,:,7,2B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.267,0.429,0.267,0.695,19,0.59,-0.60,0.012
김성현,04-21,@삼성,L,4:14,9,SS,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.304,0.414,0.435,0.849,10,0.27,0.89,-0.026
김성현,04-23,@키움,W,9:5,9,SS,1,4,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0.267,0.395,0.367,0.761,24,0.82,1.25,0.057
김성현,04-25,@키움,L,3:4,5,PR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.372,0.343,0.715,4,0.31,-0.12,-0.008
김성현,04-28,KT,D,:,7,2B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.250,0.367,0.325,0.692,12,1.57,-0.94,-0.073
김성현,04-30,@두산,L,4:9,2,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.213,0.321,0.277,0.598,14,0.82,-1.01,-0.062
김성현,05-02,@두산,L,5:8,9,2B,1,4,1,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0.241,0.333,0.296,0.630,20,1.61,2.18,0.161
김성현,05-06,@NC,L,1:7,9,2B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.279,0.366,0.361,0.727,11,1.14,0.14,0.041
김성현,05-09,키움,D,:,9,SS,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.269,0.351,0.343,0.694,7,1.10,-0.46,-0.055
김성현,05-11,@롯데,W,7:6,9,2B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.274,0.357,0.356,0.713,16,0.82,0.25,0.043
김성현,05-18,@KIA,W,7:5,7,2B,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.280,0.360,0.360,0.720,3,0.14,0.28,0.005
김성현,05-21,LG,D,:,9,2B,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.291,0.374,0.367,0.741,7,0.29,-0.25,-0.008
김성현,05-23,LG,D,:,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300,0.380,0.375,0.755,0,0.00,0.00,0.000
김성현,05-27,@KT,L,5:6,9,2B,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.301,0.375,0.386,0.761,2,2.59,1.00,0.225
김성현,05-29,@한화,W,6:2,7,2B,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.297,0.377,0.407,0.784,21,0.94,-1.44,-0.084
김성현,06-01,삼성,D,:,9,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.367,0.394,0.761,9,1.07,-0.61,-0.084
김성현,06-05,@두산,L,5:8,4,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.375,0.389,0.764,0,0.00,0.00,0.000
김성현,06-11,키움,D,:,9,SS,1,3,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0.290,0.381,0.390,0.771,10,0.11,0.36,0.010
김성현,06-13,키움,D,:,9,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.282,0.382,0.379,0.761,5,0.68,0.15,0.014
김성현,06-16,@KIA,L,0:2,7,SS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.274,0.373,0.368,0.741,13,0.78,-0.38,-0.040
김성현,06-18,@한화,L,3:4,9,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.373,0.368,0.741,0,0.00,0.00,0.000
김성현,06-20,@한화,W,4:3,7,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.364,0.358,0.722,5,1.26,-0.90,-0.092
김성현,06-23,LG,D,:,5,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.362,0.355,0.716,0,0.00,0.00,0.000
김성현,06-25,@NC,L,10:11,9,SS,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.265,0.367,0.359,0.726,12,0.86,-0.70,-0.011
김성현,06-29,삼성,D,:,9,SS,1,4,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.266,0.363,0.387,0.750,17,0.90,0.28,0.094
김성현,06-30,삼성,D,:,7,SS,1,4,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.279,0.371,0.403,0.774,12,0.95,1.39,0.111
김성현,07-04,롯데,D,:,9,SS,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.280,0.378,0.402,0.780,19,1.37,0.61,0.099
김성현,07-07,@키움,L,2:8,9,3B,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.268,0.368,0.384,0.752,14,0.64,-0.24,-0.027
김성현,07-09,한화,D,:,7,SS,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0.273,0.372,0.385,0.757,23,0.50,0.88,0.077
김성현,07-11,한화,D,:,9,3B,1,4,1,2,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0.282,0.380,0.409,0.789,16,1.49,2.26,0.217
김성현,08-11,@LG,L,5:12,7,SS,1,3,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.288,0.383,0.412,0.794,12,0.58,0.67,0.070
김성현,08-14,KIA,D,:,7,2B,1,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.294,0.384,0.419,0.803,10,0.90,0.49,0.075
김성현,08-18,NC,D,:,7,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.292,0.379,0.411,0.790,12,0.35,-0.71,-0.026
김성현,08-20,@삼성,L,2:3,7,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.278,0.364,0.392,0.756,23,1.45,-0.94,-0.156
김성현,08-24,@삼성,L,8:9,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.273,0.357,0.383,0.739,15,0.32,-0.56,-0.024
김성현,08-26,@KT,L,5:10,7,2B,0,3,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.271,0.353,0.394,0.747,13,0.89,0.50,0.105
김성현,08-28,KIA,D,:,6,2B,1,3,2,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.277,0.358,0.405,0.764,13,0.61,0.63,0.033
김성현,09-01,NC,D,:,7,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.275,0.358,0.405,0.763,10,1.44,-1.15,-0.113
김성현,09-02,두산,D,:,6,SS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.352,0.397,0.749,5,0.00,-0.18,0.000
김성현,09-04,@키움,L,2:9,7,SS,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.271,0.351,0.396,0.748,12,0.38,0.05,0.037
김성현,09-08,LG,D,:,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.351,0.396,0.748,0,0.00,0.00,0.000
김성현,04-08,한화,D,:,5,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
김성현,04-11,@LG,L,0:1,8,SS,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.250,0.400,0.250,0.650,16,1.03,0.35,0.066
김성현,04-15,NC,D,:,7,SS,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.300,0.333,0.300,0.633,11,0.52,0.20,0.055
김성현,04-17,KIA,D,:,5,2B,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.308,0.412,0.308,0.719,1,1.80,0.28,0.055
김성현,04-20,@삼성,W,10:7,9,SS,1,4,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.263,0.400,0.421,0.821,16,0.63,2.03,0.220
김성현,04-22,@삼성,W,11:6,9,SS,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.269,0.394,0.385,0.779,21,0.61,1.13,0.088
김성현,04-24,@키움,W,5:4,9,SS,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.265,0.381,0.353,0.734,10,1.07,-0.64,-0.071
김성현,04-27,KT,D,:,8,2B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.270,0.378,0.351,0.729,8,0.50,0.22,0.037
김성현,04-29,KT,D,:,7,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.227,0.340,0.295,0.635,13,0.62,-0.74,-0.062
김성현,05-01,@두산,W,5:2,7,SS,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.200,0.305,0.260,0.565,10,1.67,-1.32,-0.131
김성현,05-05,@NC,W,13:12,9,2B,1,3,1,2,2,0,0,4,0,0,0,1,0,0,0,0,1,0,0.263,0.358,0.351,0.709,17,1.16,0.52,-0.021
김성현,05-08,키움,D,:,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.351,0.344,0.695,10,0.32,-0.10,0.001
김성현,05-09,키움,D,:,9,2B,1,3,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0.271,0.350,0.357,0.707,11,1.12,0.03,0.004
김성현,05-12,@롯데,W,9:2,9,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.353,0.351,0.704,2,0.39,-0.18,-0.010
김성현,05-19,@KIA,W,11:5,2,2B,0,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.286,0.371,0.364,0.734,9,2.43,0.71,0.269
김성현,05-22,LG,D,:,7,SS,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.300,0.380,0.375,0.755,5,0.04,0.28,0.001
김성현,05-26,@KT,W,9:5,9,2B,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.293,0.368,0.366,0.734,10,2.28,-0.71,-0.162
김성현,05-28,@한화,W,12:3,7,2B,1,4,2,2,0,0,1,5,1,0,0,1,0,0,2,0,0,0,0.310,0.386,0.425,0.811,24,0.66,1.59,0.040
김성현,05-30,@한화,W,5:1,4,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.377,0.407,0.784,0,0.00,0.00,0.000
김성현,06-02,삼성,D,:,9,SS,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.284,0.375,0.389,0.764,12,1.48,0.30,0.026
김성현,06-06,@두산,W,4:1,9,SS,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.368,0.381,0.750,5,0.93,-0.44,-0.047
김성현,06-12,키움,D,:,9,SS,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.282,0.377,0.379,0.756,13,1.49,-1.85,-0.267
김성현,06-16,@KIA,W,10:1,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.379,0.375,0.754,2,0.00,-0.18,0.000
김성현,06-17,@KIA,W,6:3,7,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.373,0.368,0.741,0,0.00,0.00,0.000
김성현,06-19,@한화,W,7:5,3,PR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.274,0.373,0.368,0.741,0,1.50,-0.82,-0.038
김성현,06-22,LG,D,:,5,2B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.362,0.355,0.716,3,0.00,0.13,0.000
김성현,06-24,LG,D,:,9,SS,1,2,0,1,1,0,0,2,1,0,1,2,0,0,0,0,0,0,0.268,0.373,0.366,0.739,14,1.89,1.37,0.265
김성현,06-26,@NC,D,10:10,9,SS,1,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.267,0.366,0.367,0.733,19,1.38,0.38,-0.018
김성현,06-30,삼성,D,:,9,SS,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.272,0.367,0.392,0.759,1,1.51,0.40,0.056
김성현,07-02,롯데,D,:,5,2B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.277,0.373,0.400,0.773,8,2.89,-0.29,-0.063
김성현,07-05,롯데,D,:,9,SS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.274,0.375,0.393,0.768,14,0.59,-0.49,-0.046
김성현,07-08,@키움,W,9:3,7,SS,1,4,0,1,0,0,0,1,3,0,0,0,0,0,1,1,0,1,0.268,0.363,0.380,0.743,21,1.99,-0.28,0.031
김성현,07-10,한화,D,:,9,3B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.276,0.377,0.386,0.763,8,1.20,0.37,0.100
김성현,08-10,@LG,L,0:4,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.378,0.407,0.784,2,0.12,-0.12,-0.003
김성현,08-13,KIA,D,:,7,2B,1,4,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.287,0.380,0.414,0.794,14,0.63,-0.19,0.089
김성현,08-15,KIA,D,:,8,2B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.293,0.381,0.415,0.796,10,0.38,0.23,0.001
김성현,08-19,NC,D,:,7,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.285,0.371,0.401,0.772,18,1.64,-1.60,-0.186
김성현,08-22,@삼성,D,4:4,7,2B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.278,0.362,0.389,0.751,18,1.34,-0.24,-0.049
김성현,08-25,@KT,L,1:7,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.353,0.378,0.732,3,0.60,-0.58,-0.031
김성현,08-27,@KT,L,4:6,7,2B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.271,0.351,0.396,0.747,10,0.68,0.02,0.007
김성현,08-29,KIA,D,:,7,2B,1,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.278,0.361,0.409,0.770,16,0.21,0.79,-0.014
김성현,09-01,NC,D,:,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.271,0.353,0.399,0.752,14,1.84,-1.23,-0.137
김성현,09-03,두산,D,:,2,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.352,0.397,0.749,0,0.00,0.00,0.000
김성현,09-05,@키움,L,8:10,7,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.351,0.396,0.748,0,0.00,0.00,0.000
이재원,04-04,롯데,D,:,8,C,1,3,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0.333,0.333,0.667,1.000,11,0.89,-1.27,-0.105
이재원,04-07,한화,D,:,8,C,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.375,0.375,0.750,1.125,9,1.31,-0.80,-0.072
이재원,04-09,@LG,L,5:9,8,C,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.273,0.385,0.545,0.930,17,1.76,-0.31,-0.032
이재원,04-11,@LG,L,0:1,7,C,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.235,0.316,0.412,0.728,6,1.06,-0.56,-0.079
이재원,04-14,NC,D,:,7,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.231,0.292,0.522,13,1.17,-0.84,-0.090
이재원,04-17,KIA,D,:,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.167,0.219,0.267,0.485,12,1.70,-1.45,-0.147
이재원,04-20,@삼성,W,10:7,8,C,1,4,1,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.257,0.297,0.343,0.640,10,0.65,1.79,0.112
이재원,04-23,@키움,W,9:5,8,C,1,5,2,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.310,0.341,0.381,0.722,22,0.80,2.51,0.143
이재원,04-27,KT,D,:,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.286,0.314,0.347,0.661,10,0.37,-0.77,-0.029
이재원,04-29,KT,D,:,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.273,0.298,0.327,0.626,13,0.74,-0.42,-0.045
이재원,05-01,@두산,W,5:2,8,C,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.271,0.306,0.322,0.628,15,2.15,0.23,0.050
이재원,05-05,@NC,W,13:12,8,PH,0,2,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.270,0.313,0.333,0.647,10,1.34,1.33,0.220
이재원,05-08,키움,D,:,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.261,0.301,0.319,0.620,9,0.98,-1.91,-0.085
이재원,05-09,키움,D,:,1,PH,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.284,0.321,0.365,0.685,2,1.45,0.31,0.078
이재원,05-12,@롯데,W,9:2,8,C,1,4,3,3,1,0,2,10,3,0,0,0,0,0,1,0,0,0,0.293,0.326,0.451,0.777,18,0.49,2.83,0.233
이재원,05-14,두산,D,:,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.279,0.319,0.430,0.749,1,1.18,-0.57,-0.045
이재원,05-18,@KIA,W,7:5,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.272,0.316,0.413,0.729,20,0.36,-0.81,-0.018
이재원,05-21,LG,D,:,8,PH,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.271,0.320,0.406,0.727,14,2.04,0.03,0.173
이재원,05-23,LG,D,:,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,0.312,0.402,0.714,12,0.38,-1.29,-0.031
이재원,05-28,@한화,W,12:3,8,C,1,5,1,2,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0.266,0.310,0.404,0.714,18,0.70,0.70,0.136
이재원,05-30,@한화,W,5:1,8,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.317,0.400,0.717,7,0.59,-0.58,-0.030
이재원,06-02,삼성,D,:,8,C,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.267,0.318,0.392,0.709,7,1.39,-0.42,-0.056
이재원,06-05,@두산,L,5:8,8,PH,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.266,0.316,0.387,0.703,9,0.64,0.37,0.013
이재원,06-08,KT,D,:,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262,0.314,0.377,0.691,13,1.06,-0.14,-0.036
이재원,06-11,키움,D,:,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.301,0.360,0.662,7,0.10,-1.06,-0.009
이재원,06-13,키움,D,:,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.302,0.355,0.657,0,0.00,0.00,0.000
이재원,06-16,@KIA,L,0:2,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.318,0.357,0.675,0,0.00,0.00,0.000
이재원,06-18,@한화,L,3:4,8,C,1,4,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.268,0.335,0.369,0.704,21,1.29,-0.02,-0.001
이재원,06-20,@한화,W,4:3,6,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.268,0.333,0.366,0.699,10,1.02,-0.30,-0.034
이재원,06-24,LG,D,:,8,C,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.274,0.337,0.369,0.707,5,0.40,0.41,0.031
이재원,06-26,@NC,D,10:10,8,C,1,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.296,0.370,0.407,0.778,18,1.20,1.55,0.186
이재원,06-29,삼성,D,:,8,C,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.293,0.366,0.419,0.785,10,1.06,0.66,-0.102
이재원,07-01,삼성,D,:,8,C,1,4,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.303,0.371,0.423,0.794,17,1.60,1.89,0.303
이재원,07-04,롯데,D,:,8,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.305,0.382,0.424,0.806,4,1.81,0.40,0.064
이재원,07-06,@키움,L,0:4,7,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.308,0.382,0.427,0.809,16,0.55,-0.33,-0.034
이재원,07-08,@키움,W,9:3,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.374,0.418,0.792,3,0.01,-0.25,0.000
이재원,09-04,@키움,L,2:9,8,C,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.299,0.370,0.412,0.783,9,0.06,0.65,0.006
이재원,09-08,LG,D,:,2,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.296,0.367,0.407,0.774,10,0.31,-0.37,-0.017
이재원,04-06,한화,D,:,8,C,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,16,0.83,-0.01,0.006
