이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
오태곤,10-10,@롯데,W,10:1,7,1B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.261,0.316,0.432,0.748,16,0.25,-0.44,0.049
오태곤,10-12,넥센,L,5:10,7,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.311,0.425,0.735,8,1.81,-0.46,-0.050
오태곤,03-25,@KIA,L,1:14,2,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,3,0.02,-0.47,-0.001
오태곤,03-28,@SK,W,8:5,2,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0.00,0.00,0.000
오태곤,03-30,두산,L,2:6,9,LF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.200,0.273,0.500,0.773,9,1.22,-0.64,-0.100
오태곤,04-01,두산,W,9:4,4,PR,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.294,0.368,0.529,0.898,2,0.19,0.04,0.009
오태곤,04-04,@넥센,L,2:10,1,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.240,0.321,0.400,0.721,10,0.67,-0.95,-0.068
오태곤,04-07,한화,W,10:2,5,LF,0,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.226,0.294,0.355,0.649,6,0.19,0.21,0.015
오태곤,04-10,@NC,W,5:4,9,1B,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.194,0.256,0.306,0.562,10,0.54,-0.60,-0.046
오태곤,04-12,@NC,W,7:2,9,CF,1,4,2,3,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0.268,0.318,0.512,0.830,14,0.59,2.53,0.205
오태곤,04-14,@LG,L,0:8,3,RF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.292,0.467,0.758,2,0.01,-0.26,0.000
오태곤,04-17,SK,L,5:9,1,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.308,0.479,0.787,10,1.75,-1.09,-0.147
오태곤,04-20,@삼성,W,5:4,8,LF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.310,0.453,0.763,6,2.07,-1.33,-0.157
오태곤,04-22,@삼성,W,6:4,8,LF,1,4,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0.241,0.302,0.448,0.750,19,0.91,-1.67,-0.133
오태곤,04-25,롯데,L,4:5,9,LF,1,3,2,3,1,0,1,7,1,0,0,1,0,0,0,0,0,0,0.290,0.362,0.548,0.911,20,2.06,2.20,0.323
오태곤,04-27,KIA,L,3:8,8,LF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.294,0.377,0.574,0.950,22,0.88,0.64,0.045
오태곤,04-29,KIA,W,5:3,6,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.289,0.365,0.539,0.904,17,0.54,-1.02,-0.059
오태곤,05-03,@두산,W,3:2,6,LF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.280,0.352,0.512,0.864,11,0.61,-0.38,-0.034
오태곤,05-05,넥센,L,1:10,7,1B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.340,0.494,0.835,7,0.02,-0.72,-0.001
오태곤,05-09,삼성,L,4:5,7,CF,1,5,2,3,2,0,0,5,1,0,0,0,0,0,2,0,0,0,0.283,0.353,0.511,0.864,11,2.93,0.93,0.016
오태곤,05-11,@롯데,L,2:6,9,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.287,0.356,0.511,0.866,6,0.15,0.40,0.007
오태곤,05-15,@한화,W,3:0,2,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.278,0.346,0.495,0.841,7,0.72,-0.38,-0.037
오태곤,05-17,@한화,L,3:5,9,LF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.284,0.348,0.490,0.838,15,1.54,-0.11,-0.003
오태곤,05-19,NC,W,3:2,5,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.342,0.481,0.823,0,0.00,0.00,0.000
오태곤,05-22,@KIA,L,5:8,7,1B,1,4,1,2,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0.300,0.358,0.518,0.877,16,0.60,1.71,0.045
오태곤,05-24,@KIA,W,13:1,7,LF,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.288,0.349,0.492,0.840,22,0.29,-2.14,-0.038
오태곤,05-26,LG,L,0:5,6,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.296,0.353,0.504,0.857,11,1.49,-1.05,-0.113
오태곤,05-29,@삼성,W,14:4,7,LF,1,5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.293,0.347,0.511,0.859,17,0.27,-0.13,0.049
오태곤,05-31,@삼성,L,0:6,3,LF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,0.333,0.489,0.823,11,0.46,-0.44,-0.023
오태곤,06-02,@SK,L,1:6,1,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.286,0.335,0.483,0.818,27,1.58,-0.75,-0.063
오태곤,06-05,KIA,L,2:11,1,RF,1,4,1,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0.284,0.339,0.471,0.810,27,0.58,0.71,0.082
오태곤,06-07,KIA,L,1:2,1,LF,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.280,0.341,0.478,0.819,15,2.05,-1.23,-0.098
오태곤,06-09,넥센,W,5:2,6,LF,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.274,0.333,0.464,0.798,9,0.33,-0.63,-0.025
오태곤,06-12,@두산,L,2:3,7,RF,1,4,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.279,0.337,0.471,0.808,12,1.59,0.54,0.194
오태곤,06-14,@두산,L,8:9,2,1B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0.283,0.338,0.483,0.822,16,1.65,-1.24,-0.110
오태곤,06-16,@NC,L,1:5,2,1B,1,3,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0.285,0.342,0.484,0.825,12,0.90,0.11,0.055
오태곤,06-19,롯데,L,7:9,7,1B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.284,0.341,0.474,0.815,15,0.94,0.39,-0.013
오태곤,06-21,롯데,D,5:5,6,PR,0,1,1,1,0,0,1,4,2,1,0,1,0,0,0,0,0,0,0.283,0.343,0.485,0.827,9,1.85,2.14,0.586
오태곤,06-24,SK,W,4:0,9,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.275,0.336,0.471,0.807,6,0.70,-0.58,-0.034
오태곤,07-05,삼성,D,2:2,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.271,0.332,0.464,0.796,4,2.26,-0.26,-0.058
오태곤,07-07,@롯데,W,9:1,8,RF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.276,0.340,0.477,0.817,12,0.41,-0.76,0.028
오태곤,07-10,두산,W,9:1,7,LF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.275,0.339,0.472,0.811,15,0.33,-0.48,-0.024
오태곤,07-12,두산,W,11:4,7,LF,1,4,1,3,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0.283,0.344,0.484,0.829,12,0.10,-0.05,0.014
오태곤,07-18,한화,W,4:2,9,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.275,0.336,0.472,0.808,14,2.59,-0.58,-0.128
오태곤,07-20,@KIA,L,4:6,7,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.273,0.333,0.468,0.801,10,0.60,-0.30,-0.030
오태곤,07-25,@넥센,L,3:7,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.272,0.335,0.464,0.798,8,0.13,-0.25,-0.004
오태곤,07-27,LG,W,9:7,8,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.271,0.332,0.458,0.790,11,0.19,-0.67,-0.019
오태곤,07-29,LG,L,4:7,8,1B,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.270,0.331,0.455,0.786,8,0.67,-0.05,-0.018
오태곤,08-01,@한화,L,3:4,7,PR,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.273,0.333,0.457,0.790,2,2.87,0.40,0.115
오태곤,08-04,넥센,L,1:3,7,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.336,0.462,0.798,0,0.00,0.00,0.000
오태곤,08-07,@NC,W,12:10,7,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.335,0.458,0.793,0,2.18,0.27,0.008
오태곤,08-10,두산,W,7:1,2,RF,1,5,1,1,0,0,1,4,5,0,0,0,0,0,2,0,0,0,0.275,0.331,0.462,0.793,23,0.75,0.97,0.071
오태곤,08-12,@한화,L,4:5,2,1B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.270,0.324,0.452,0.776,21,0.97,-1.12,-0.126
오태곤,08-15,NC,L,9:13,2,LF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.268,0.321,0.446,0.767,8,0.73,-0.50,-0.034
오태곤,09-06,한화,L,2:9,2,RF,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.268,0.320,0.443,0.763,8,0.53,0.20,0.014
오태곤,09-08,@넥센,W,12:6,7,PR,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.267,0.320,0.442,0.762,7,0.62,0.10,0.023
오태곤,09-12,@SK,L,3:8,1,1B,1,5,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.266,0.319,0.457,0.776,17,0.93,0.28,0.120
오태곤,09-14,@두산,L,2:7,2,LF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.263,0.317,0.450,0.767,21,0.69,-1.21,-0.093
오태곤,09-16,삼성,W,4:2,2,LF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.318,0.447,0.766,7,0.77,-0.43,-0.041
오태곤,09-19,SK,L,8:18,2,LF,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.260,0.317,0.441,0.757,13,0.26,-0.37,0.006
오태곤,09-25,KIA,L,7:9,6,PR,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.258,0.316,0.436,0.752,7,1.08,-0.25,-0.039
오태곤,09-28,@삼성,D,5:5,9,1B,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0.258,0.315,0.434,0.749,16,1.17,-0.71,-0.087
오태곤,09-30,롯데,L,7:8,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.316,0.434,0.750,6,1.05,-0.26,-0.027
오태곤,10-09,한화,L,6:10,9,1B,1,4,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.262,0.317,0.436,0.753,11,0.47,0.73,0.003
오태곤,10-10,@롯데,W,7:0,2,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.257,0.311,0.426,0.738,18,0.28,-1.49,-0.035
오태곤,10-13,@두산,W,4:3,7,1B,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.254,0.310,0.421,0.731,13,1.38,0.25,0.012
유강남,03-24,@NC,L,2:4,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,14,1.63,-1.58,-0.217
유강남,03-28,@넥센,W,9:3,8,C,1,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.222,0.300,0.222,0.522,11,0.37,0.17,0.005
유강남,03-30,KIA,L,3:4,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.267,0.313,0.267,0.579,15,1.58,-0.96,-0.173
유강남,04-01,KIA,W,6:5,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.304,0.333,0.435,0.768,20,0.54,-0.34,-0.038
유강남,04-06,@롯데,W,14:6,8,C,1,3,3,3,0,0,2,9,3,0,0,2,0,0,0,0,0,0,0.367,0.424,0.667,1.091,21,0.27,4.06,0.108
유강남,04-08,@롯데,W,4:2,6,C,1,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.361,0.439,0.667,1.106,18,1.58,0.93,0.179
유강남,04-11,SK,W,3:0,6,C,1,3,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.357,0.438,0.714,1.152,10,0.53,0.63,0.111
유강남,04-13,KT,W,3:1,6,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.354,0.436,0.667,1.103,7,1.31,0.04,0.041
유강남,04-17,@KIA,L,4:5,6,C,1,5,1,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.362,0.431,0.655,1.086,17,2.21,0.04,-0.107
유강남,04-19,@KIA,L,4:8,6,C,1,4,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.364,0.425,0.682,1.106,6,1.08,1.97,0.211
유강남,04-21,@NC,W,6:3,6,C,1,4,1,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0.370,0.439,0.712,1.151,20,1.05,-0.75,-0.084
유강남,04-24,넥센,W,8:2,8,PH,0,2,1,1,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0.375,0.438,0.725,1.163,8,0.90,1.29,-0.066
유강남,04-27,삼성,W,9:2,6,C,1,4,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.356,0.417,0.678,1.095,23,0.52,0.14,0.079
유강남,04-29,삼성,L,7:8,6,C,1,5,1,1,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0.340,0.410,0.670,1.080,24,1.84,-0.58,-0.126
유강남,05-03,@한화,L,3:7,6,C,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.337,0.407,0.644,1.051,15,0.63,0.17,-0.008
유강남,05-05,두산,L,0:3,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.321,0.388,0.615,1.003,15,0.66,-0.81,-0.069
유강남,05-08,롯데,L,2:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310,0.376,0.593,0.969,2,1.19,-0.18,-0.030
유강남,05-10,롯데,L,2:7,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.292,0.356,0.558,0.914,17,1.28,-1.03,-0.102
유강남,05-13,@SK,L,0:10,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.348,0.540,0.888,4,0.90,-0.34,-0.026
유강남,05-16,@삼성,W,8:7,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.274,0.333,0.511,0.844,11,0.83,-2.17,-0.089
유강남,05-18,한화,L,3:4,8,C,1,3,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.289,0.348,0.521,0.870,18,1.74,2.44,0.326
유강남,05-20,한화,W,6:2,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.277,0.335,0.500,0.835,21,0.58,-1.59,-0.064
유강남,05-23,NC,W,12:2,8,C,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.275,0.339,0.490,0.829,12,0.39,0.02,0.018
유강남,05-26,@KT,W,5:0,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.329,0.475,0.804,3,0.12,-0.60,-0.005
유강남,05-29,@롯데,W,5:3,5,C,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.262,0.322,0.458,0.781,16,1.37,-1.54,-0.170
유강남,05-31,@롯데,W,11:10,8,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.265,0.324,0.459,0.783,5,5.46,0.35,0.091
유강남,06-02,넥센,W,10:6,8,C,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.259,0.328,0.448,0.776,17,0.40,0.37,-0.011
유강남,06-06,한화,L,1:5,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.254,0.322,0.442,0.764,15,1.48,-1.62,-0.165
유강남,06-08,@삼성,W,9:5,8,C,1,5,1,2,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0.253,0.317,0.447,0.765,25,0.47,1.24,0.021
유강남,06-10,@삼성,L,3:12,8,PH,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.249,0.312,0.437,0.748,11,0.65,-2.28,-0.081
유강남,06-13,@NC,L,3:6,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.308,0.426,0.733,4,0.56,-0.38,-0.029
유강남,06-15,KIA,W,4:3,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.238,0.301,0.414,0.716,11,1.60,-1.73,-0.156
유강남,06-17,KIA,W,9:6,8,C,1,3,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.243,0.308,0.416,0.724,17,0.56,0.56,0.037
유강남,06-20,@한화,L,7:11,8,C,1,4,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.253,0.318,0.425,0.744,15,0.75,0.60,0.034
유강남,06-23,롯데,W,18:8,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.257,0.320,0.429,0.749,6,0.01,-0.34,-0.001
유강남,06-27,KT,W,7:2,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.259,0.320,0.427,0.747,13,0.33,0.16,-0.013
유강남,06-30,@SK,L,3:6,8,C,1,2,1,1,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0.267,0.329,0.453,0.783,6,1.01,1.73,0.184
유강남,07-04,NC,W,13:3,8,C,1,3,2,2,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0.276,0.338,0.473,0.812,17,0.51,2.04,0.126
유강남,07-06,@KIA,L,4:13,8,C,1,3,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.280,0.342,0.488,0.830,10,0.45,1.93,0.068
유강남,07-08,@KIA,W,8:1,8,C,1,5,2,3,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.289,0.348,0.500,0.848,18,0.60,1.67,0.157
유강남,07-12,SK,L,4:7,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.289,0.346,0.494,0.840,18,1.57,-1.12,-0.136
유강남,07-18,@넥센,W,8:7,8,PH,0,2,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0.286,0.345,0.498,0.843,8,2.41,1.71,0.437
유강남,07-20,두산,L,4:5,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.342,0.504,0.846,1,2.92,-0.32,-0.071
유강남,07-22,두산,L,1:6,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.278,0.337,0.491,0.828,10,1.70,-1.46,-0.258
유강남,07-25,삼성,L,0:1,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.282,0.340,0.495,0.835,14,1.51,-0.04,0.046
유강남,07-27,@KT,L,7:9,8,C,1,4,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0.280,0.339,0.491,0.830,13,0.62,0.21,0.000
유강남,07-31,@두산,L,2:6,8,C,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.285,0.341,0.500,0.841,13,0.75,-0.19,0.018
유강남,08-02,@두산,L,5:6,8,C,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.282,0.339,0.495,0.834,13,2.21,-1.02,-0.152
유강남,08-05,SK,L,3:12,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.278,0.334,0.489,0.823,12,0.69,-1.66,-0.100
유강남,08-09,삼성,L,6:9,8,C,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.280,0.335,0.487,0.823,15,0.79,-0.19,-0.055
유강남,08-11,@넥센,L,8:13,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.334,0.486,0.820,6,0.98,-0.44,-0.048
유강남,08-14,@KIA,L,8:14,8,PH,0,2,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.284,0.337,0.491,0.828,3,0.09,2.03,0.010
유강남,08-16,@SK,W,14:3,8,C,1,4,2,3,0,0,2,9,4,0,0,1,0,0,0,0,0,0,0.292,0.345,0.512,0.857,16,0.58,3.82,0.087
유강남,09-05,@KT,W,4:3,8,C,1,3,0,3,1,0,0,4,1,0,0,1,0,1,0,0,0,0,0.303,0.357,0.534,0.890,12,1.99,1.87,0.269
유강남,09-07,NC,L,1:11,6,C,1,3,1,2,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0.303,0.355,0.540,0.895,14,0.53,1.31,-0.007
유강남,09-11,넥센,L,1:3,6,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.304,0.356,0.539,0.895,21,1.33,-0.59,-0.107
유강남,09-13,@삼성,W,6:5,6,C,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0.300,0.353,0.532,0.884,18,1.41,-1.81,-0.133
유강남,09-15,@한화,W,12:4,6,C,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.297,0.353,0.526,0.878,16,0.69,1.06,0.081
유강남,09-18,롯데,L,1:4,8,C,1,3,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0.299,0.354,0.527,0.881,12,1.31,-0.23,-0.018
유강남,09-20,두산,L,3:9,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.351,0.524,0.875,5,0.09,-0.26,-0.002
유강남,09-22,KT,L,1:6,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.295,0.348,0.517,0.864,13,0.96,-1.43,-0.097
유강남,09-25,@SK,D,:,8,C,1,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.295,0.349,0.513,0.861,18,0.71,-0.53,-0.019
유강남,09-27,KIA,W,9:1,7,C,1,4,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.297,0.349,0.514,0.863,14,0.23,1.24,0.030
유강남,09-29,@두산,L,8:9,7,C,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.300,0.357,0.517,0.874,24,1.11,0.27,0.010
유강남,10-02,KT,W,10:6,7,C,1,5,1,1,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0.297,0.353,0.512,0.865,18,1.75,1.10,0.107
유강남,10-06,@두산,W,3:1,7,C,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.296,0.351,0.509,0.860,10,0.85,0.43,0.031
유강남,03-25,@NC,L,1:7,8,C,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000,0.167,0.000,0.167,10,1.29,-0.30,-0.002
유강남,03-29,@넥센,L,4:9,8,C,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.250,0.308,0.250,0.558,13,0.62,-0.97,-0.059
유강남,03-31,KIA,W,6:4,8,C,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.316,0.350,0.474,0.824,7,0.53,1.48,0.105
유강남,04-04,@두산,L,3:6,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.296,0.321,0.407,0.729,13,0.67,-0.30,-0.040
유강남,04-07,@롯데,L,2:7,6,C,1,3,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.364,0.432,0.667,1.099,23,0.53,0.05,0.015
유강남,04-10,SK,L,1:4,6,C,1,3,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.359,0.444,0.667,1.111,21,1.48,0.39,0.055
유강남,04-12,SK,W,5:4,6,C,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.356,0.442,0.689,1.131,20,1.81,0.76,0.020
유강남,04-15,KT,W,11:8,6,C,1,5,2,2,2,0,0,4,2,0,0,0,0,0,0,1,0,0,0.358,0.433,0.679,1.113,15,0.66,0.51,0.017
유강남,04-18,@KIA,L,3:4,6,C,1,4,0,1,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0.355,0.420,0.645,1.065,18,2.02,0.53,0.010
유강남,04-20,@NC,W,9:4,6,C,1,3,2,2,0,0,1,5,2,0,0,1,0,0,1,0,0,0,0.377,0.442,0.725,1.166,12,0.78,2.67,0.094
유강남,04-22,@NC,W,5:4,3,C,1,5,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.372,0.437,0.692,1.129,28,1.18,-0.34,-0.046
유강남,04-25,넥센,W,2:1,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.361,0.424,0.699,1.123,12,1.28,-1.43,-0.145
유강남,04-28,삼성,W,6:4,6,C,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.348,0.420,0.663,1.083,19,1.23,-0.15,0.002
유강남,05-01,@한화,L,5:6,6,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.337,0.404,0.653,1.057,20,0.68,-0.49,-0.052
유강남,05-04,두산,L,8:11,6,C,1,4,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.333,0.402,0.638,1.040,17,0.69,0.22,0.042
유강남,05-06,두산,L,5:13,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.313,0.379,0.598,0.977,10,0.46,-0.93,-0.037
유강남,05-09,롯데,W,3:2,6,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.302,0.367,0.578,0.945,13,0.54,-0.63,-0.042
유강남,05-11,@SK,W,14:9,6,C,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.288,0.350,0.544,0.894,21,0.96,-0.09,0.046
유강남,05-15,@삼성,L,2:4,6,C,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.282,0.343,0.527,0.869,19,1.82,-1.67,-0.271
유강남,05-17,@삼성,W,8:5,8,C,1,4,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.281,0.338,0.518,0.856,20,0.95,0.52,0.086
유강남,05-19,한화,L,1:2,8,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.285,0.344,0.514,0.858,6,4.35,-1.42,-0.494
유강남,05-22,NC,W,6:1,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.276,0.333,0.493,0.827,10,0.91,-0.31,0.034
