,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t14,이지영,2021,1,0,0,0,0,1,0,1,2,0,9,0,33,5,5,0.2,0.1111111111111111
t15,이지영,2021,2,0,1,0,0,0,0,0,0,0,10,0,27,7,5,0.3,0.5
t1,김헌곤,2021,7,0,0,0,0,4,0,0,3,1,15,1,84,7,5,0.55,0.4666666666666667
t2,김헌곤,2021,5,0,0,0,0,2,0,0,2,0,15,1,65,34,5,0.4117647058823529,0.3333333333333333
t3,김헌곤,2021,6,3,0,0,1,0,0,1,2,0,16,0,72,9,5,0.5882352941176471,0.75
t4,김헌곤,2021,5,0,1,0,0,2,0,1,0,0,15,0,74,4,5,0.47058823529411764,0.5333333333333333
t5,김헌곤,2021,2,0,0,0,0,0,0,0,3,0,9,0,35,6,5,0.2222222222222222,0.2222222222222222
t6,김헌곤,2021,3,1,0,0,0,3,0,0,2,0,15,0,70,4,5,0.3888888888888889,0.3333333333333333
t7,김헌곤,2021,6,0,0,0,0,1,0,1,2,0,15,0,78,4,5,0.4375,0.4
t8,김헌곤,2021,3,0,0,0,0,6,0,1,1,1,9,0,60,6,5,0.5625,0.3333333333333333
t9,김헌곤,2021,7,0,0,0,0,2,0,0,2,0,18,1,80,5,5,0.45,0.3888888888888889
t10,김헌곤,2021,11,1,0,1,1,1,0,1,1,0,19,0,95,7,5,0.7142857142857143,0.8947368421052632
t11,김헌곤,2021,0,0,0,0,1,1,0,0,0,0,7,0,39,5,5,0.2222222222222222,0.0
t12,김헌곤,2021,0,0,0,0,0,0,0,0,0,0,3,0,9,6,5,0.0,0.0
t13,김헌곤,2021,6,0,0,2,0,1,0,0,3,0,20,0,89,18,5,0.42857142857142855,0.7
t14,김헌곤,2021,0,0,0,0,0,0,0,0,0,0,4,0,16,5,5,0.0,0.0
t15,김헌곤,2021,1,1,0,0,1,0,0,1,2,0,13,0,57,5,5,0.21428571428571427,0.23076923076923078
t2,이재원,2021,7,1,0,0,0,3,0,0,3,0,14,0,80,5,5,0.6470588235294118,0.6428571428571429
t3,이재원,2021,7,3,0,1,0,4,0,1,1,0,14,0,63,5,5,0.8333333333333334,1.2142857142857142
t4,이재원,2021,5,0,0,0,0,1,0,0,0,0,12,0,44,6,5,0.46153846153846156,0.4166666666666667
t5,이재원,2021,4,0,0,0,0,4,1,0,2,1,9,0,57,5,5,0.6,0.4444444444444444
t6,이재원,2021,2,0,0,0,0,1,0,0,4,0,14,0,54,6,5,0.2,0.14285714285714285
t7,이재원,2021,3,0,0,0,1,1,0,0,1,0,13,0,56,6,5,0.3333333333333333,0.23076923076923078
t8,이재원,2021,3,2,0,0,0,1,0,0,5,0,15,0,71,7,5,0.375,0.4666666666666667
t9,이재원,2021,2,0,0,0,1,1,0,2,1,0,12,0,54,6,5,0.2857142857142857,0.16666666666666666
t10,이재원,2021,6,3,0,2,0,0,0,1,1,0,16,0,61,4,5,0.6875,1.25
t11,이재원,2021,3,1,0,0,0,2,0,0,3,0,11,0,47,6,5,0.46153846153846156,0.45454545454545453
t12,이재원,2021,5,0,0,0,0,0,0,0,1,0,18,0,73,6,5,0.2777777777777778,0.2777777777777778
t13,이재원,2021,6,0,0,0,0,0,0,0,3,0,13,0,44,5,5,0.46153846153846156,0.46153846153846156
t14,이재원,2021,1,0,0,0,0,1,0,0,2,1,16,0,59,5,5,0.1111111111111111,0.0625
t1,박준영,2021,2,0,0,0,2,0,0,0,2,0,10,0,38,4,5,0.3333333333333333,0.2
t2,박준영,2021,3,1,0,0,2,2,0,0,7,0,11,0,66,6,5,0.5333333333333333,0.45454545454545453
t3,박준영,2021,6,1,0,0,1,1,0,0,7,1,17,1,84,8,5,0.45,0.47058823529411764
t4,박준영,2021,4,1,0,0,2,3,0,0,6,0,17,1,93,4,5,0.45454545454545453,0.35294117647058826
t6,박준영,2021,1,0,0,1,0,0,0,3,1,0,6,0,20,5,5,0.3333333333333333,0.8333333333333334
t7,박준영,2021,0,0,0,0,0,1,0,0,3,0,7,1,24,8,5,0.125,0.0
t8,박준영,2021,4,0,0,1,1,2,0,0,3,0,11,0,64,5,5,0.5714285714285714,0.7272727272727273
t9,박준영,2021,1,0,0,0,0,1,0,0,3,0,7,1,48,7,5,0.25,0.14285714285714285
t10,박준영,2021,2,0,1,1,1,0,0,0,5,0,15,0,65,4,5,0.3125,0.6
t11,박준영,2021,3,1,0,0,0,0,0,0,7,0,13,0,59,4,5,0.3076923076923077,0.38461538461538464
t12,박준영,2021,4,0,0,0,0,0,0,1,5,1,16,0,57,4,5,0.23529411764705882,0.25
t13,박준영,2021,2,0,0,1,0,2,0,0,5,0,10,0,57,5,5,0.4166666666666667,0.6
t14,박준영,2021,3,0,0,0,0,3,0,0,3,0,10,0,54,4,5,0.46153846153846156,0.3
t1,조수행,2021,1,1,0,0,0,0,0,1,1,0,4,1,13,7,5,0.5,0.75
t2,조수행,2021,0,0,0,0,1,0,0,0,2,0,4,0,17,6,5,0.2,0.0
t3,조수행,2021,2,0,0,0,0,1,0,0,0,1,3,1,21,7,5,0.6,0.6666666666666666
t5,조수행,2021,0,0,0,0,0,0,0,0,2,0,5,0,20,7,5,0.0,0.0
t6,조수행,2021,2,0,0,0,0,0,0,0,0,0,2,1,13,5,5,1.0,1.0
t7,조수행,2021,0,0,0,0,1,0,0,0,5,0,5,0,24,10,5,0.16666666666666666,0.0
t8,조수행,2021,3,0,0,0,0,1,0,0,1,0,6,0,33,7,5,0.5714285714285714,0.5
t9,조수행,2021,0,0,0,0,0,0,0,0,0,0,1,1,3,6,5,0.0,0.0
t10,조수행,2021,1,0,0,0,0,0,0,0,1,0,4,0,19,20,5,0.25,0.25
t11,조수행,2021,0,0,0,0,0,2,0,0,2,0,7,1,36,5,5,0.2222222222222222,0.0
t12,조수행,2021,2,1,0,0,0,4,0,0,1,0,8,0,48,4,5,0.5833333333333334,0.5
t13,조수행,2021,4,0,1,0,0,3,0,0,4,0,10,1,57,4,5,0.6153846153846154,0.7
t14,조수행,2021,3,0,0,0,0,1,0,0,1,0,7,1,28,6,5,0.5,0.42857142857142855
t2,김민성,2021,3,1,0,1,1,2,0,0,3,1,16,0,93,6,5,0.4,0.5625
t3,김민성,2021,1,0,0,0,0,1,0,1,5,1,18,0,69,7,5,0.1,0.05555555555555555
t4,김민성,2021,5,1,0,1,1,1,0,0,2,0,18,0,86,5,5,0.45,0.6111111111111112
t5,김민성,2021,4,1,0,1,0,2,0,0,2,1,18,0,78,5,5,0.38095238095238093,0.5555555555555556
t6,김민성,2021,5,0,0,0,1,2,0,0,3,1,13,0,73,5,5,0.47058823529411764,0.38461538461538464
t7,김민성,2021,2,0,0,0,0,3,0,0,3,1,15,0,81,7,5,0.2631578947368421,0.13333333333333333
t8,김민성,2021,1,0,0,0,0,3,1,1,6,0,13,1,82,6,5,0.29411764705882354,0.07692307692307693
t9,김민성,2021,3,2,0,0,0,2,0,1,2,0,16,1,78,4,5,0.3888888888888889,0.4375
t10,김민성,2021,5,4,0,0,0,5,0,0,2,1,16,0,102,6,5,0.6363636363636364,0.8125
t11,김민성,2021,2,1,0,0,0,1,0,0,2,0,16,0,81,5,5,0.23529411764705882,0.25
t12,김민성,2021,6,0,0,1,0,0,0,0,2,0,18,0,79,5,5,0.3888888888888889,0.5555555555555556
t13,김민성,2021,2,1,0,1,0,2,0,2,5,0,17,0,78,4,5,0.3157894736842105,0.47058823529411764
t14,김민성,2021,2,0,0,0,2,2,0,0,1,0,15,0,67,4,5,0.3157894736842105,0.13333333333333333
t1,강진성,2021,4,0,0,0,0,0,0,1,3,0,17,0,65,5,5,0.23529411764705882,0.23529411764705882
t2,강진성,2021,6,3,0,0,1,1,0,0,3,0,15,0,51,7,5,0.6470588235294118,0.8
t3,강진성,2021,6,1,0,0,3,2,0,0,2,0,16,0,72,6,5,0.5714285714285714,0.5
t5,강진성,2021,6,3,0,2,0,2,1,0,2,0,18,0,65,6,5,0.6666666666666666,1.1111111111111112
t6,강진성,2021,2,0,0,0,0,3,0,3,3,0,14,1,70,5,5,0.29411764705882354,0.14285714285714285
t7,강진성,2021,5,0,0,0,0,2,0,1,4,0,18,0,89,6,5,0.35,0.2777777777777778
t8,강진성,2021,7,2,0,1,1,1,0,0,2,0,18,0,76,4,5,0.6,0.8333333333333334
t9,강진성,2021,2,1,0,0,1,2,0,0,4,0,16,0,75,5,5,0.3157894736842105,0.25
t10,강진성,2021,5,1,0,0,0,1,0,0,5,0,16,1,66,7,5,0.4117647058823529,0.4375
t11,강진성,2021,5,1,0,0,0,1,0,3,1,0,17,0,67,4,5,0.3888888888888889,0.4117647058823529
t12,강진성,2021,4,1,0,0,0,4,0,0,2,0,15,2,85,4,5,0.47368421052631576,0.4
t13,강진성,2021,4,2,0,1,0,1,0,0,5,0,19,1,81,4,5,0.4,0.631578947368421
t14,강진성,2021,3,0,0,0,3,1,0,1,2,1,15,0,63,4,5,0.35,0.2
t1,안치홍,2021,4,1,0,1,0,5,0,0,3,0,18,0,104,6,5,0.4782608695652174,0.5555555555555556
t2,안치홍,2021,6,2,0,0,0,2,0,0,2,0,17,0,79,6,5,0.5263157894736842,0.5882352941176471
t3,안치홍,2021,3,1,0,0,0,0,0,1,2,0,19,1,57,4,5,0.21052631578947367,0.2631578947368421
t5,안치홍,2021,5,0,0,1,0,1,0,0,2,0,15,0,74,5,5,0.4375,0.6
t6,안치홍,2021,11,2,0,0,0,3,0,0,1,0,18,0,82,28,5,0.7619047619047619,0.8333333333333334
t7,안치홍,2021,4,2,1,0,0,0,0,2,4,0,19,0,69,8,5,0.3684210526315789,0.5789473684210527
t8,안치홍,2021,3,1,0,0,0,3,0,1,2,0,19,1,90,7,5,0.3181818181818182,0.2631578947368421
t9,안치홍,2021,8,2,0,1,0,1,0,0,3,1,20,1,102,5,5,0.5454545454545454,0.8
t10,안치홍,2021,7,1,1,0,0,4,0,1,1,0,15,0,95,6,5,0.6842105263157895,0.8
t11,안치홍,2021,6,1,0,0,0,2,0,0,5,0,22,0,92,5,5,0.375,0.36363636363636365
t12,안치홍,2021,4,0,0,1,0,0,0,1,2,1,20,0,79,5,5,0.23809523809523808,0.4
t13,안치홍,2021,8,2,0,0,0,4,1,0,6,0,24,0,115,5,5,0.5172413793103449,0.5
t14,안치홍,2021,5,1,0,1,0,6,0,0,3,1,19,0,111,4,5,0.5,0.5789473684210527
t1,이창진,2021,1,0,0,0,0,3,0,0,3,0,11,0,64,5,5,0.2857142857142857,0.09090909090909091
t2,이창진,2021,2,0,0,0,0,0,0,0,2,0,11,0,46,7,5,0.18181818181818182,0.18181818181818182
t3,이창진,2021,1,0,0,1,0,0,0,0,0,0,8,0,18,7,5,0.25,0.625
t5,이창진,2021,3,0,0,0,0,1,0,0,3,0,15,0,72,7,5,0.25,0.2
t6,이창진,2021,5,0,1,0,0,2,0,0,4,0,17,1,82,5,5,0.42105263157894735,0.47058823529411764
t7,이창진,2021,2,0,0,0,0,1,0,0,4,1,10,0,45,7,5,0.25,0.2
t8,이창진,2021,2,0,0,0,1,1,0,0,2,0,14,0,67,8,5,0.25,0.14285714285714285
t9,이창진,2021,1,0,0,0,0,1,0,3,2,0,12,0,46,7,5,0.15384615384615385,0.08333333333333333
t10,이창진,2021,3,0,0,0,0,2,0,1,4,0,18,0,85,7,5,0.25,0.16666666666666666
t11,이창진,2021,2,1,0,0,0,3,0,1,4,0,14,0,68,18,5,0.35294117647058826,0.2857142857142857
t12,이창진,2021,4,0,0,0,0,4,0,0,3,1,17,1,100,4,5,0.36363636363636365,0.23529411764705882
t13,이창진,2021,5,2,0,0,0,6,0,1,3,0,16,2,104,4,5,0.5909090909090909,0.5625
t14,이창진,2021,5,2,0,0,0,0,0,0,0,0,10,0,43,5,5,0.7,0.9
t1,정주현,2021,1,0,0,0,0,0,0,1,0,1,4,0,21,6,5,0.2,0.25
t2,정주현,2021,5,0,0,1,0,2,0,1,3,0,19,0,78,5,5,0.38095238095238093,0.47368421052631576
t3,정주현,2021,4,0,0,0,0,3,0,0,1,1,13,0,61,5,5,0.4117647058823529,0.3076923076923077
t4,정주현,2021,1,0,0,0,0,3,0,0,2,0,10,0,52,4,5,0.3076923076923077,0.1
t5,정주현,2021,2,0,0,0,0,1,0,0,5,0,12,0,49,5,5,0.23076923076923078,0.16666666666666666
t6,정주현,2021,2,0,0,0,0,0,0,0,2,0,15,1,48,4,5,0.13333333333333333,0.13333333333333333
t7,정주현,2021,4,1,0,0,0,1,0,0,4,0,18,0,69,4,5,0.3157894736842105,0.3333333333333333
t8,정주현,2021,3,1,1,1,0,0,0,0,1,2,8,0,33,5,5,0.6,1.5
t9,정주현,2021,1,0,0,0,0,3,0,0,2,0,12,1,76,4,5,0.26666666666666666,0.08333333333333333
t10,정주현,2021,2,0,0,0,0,2,0,1,2,1,12,0,62,6,5,0.26666666666666666,0.16666666666666666
t11,정주현,2021,6,2,0,0,0,0,0,0,2,1,15,0,51,5,5,0.5,0.6666666666666666
t12,정주현,2021,2,0,0,0,0,5,0,1,2,0,12,1,68,5,5,0.4117647058823529,0.16666666666666666
t13,정주현,2021,4,0,0,1,0,1,0,0,4,0,15,0,61,6,5,0.375,0.5333333333333333
t14,정주현,2021,4,2,0,0,0,2,0,0,2,1,12,0,56,5,5,0.5333333333333333,0.6666666666666666
t1,유한준,2021,5,0,0,0,0,3,0,0,2,0,17,0,86,6,5,0.4,0.29411764705882354
t2,유한준,2021,4,0,0,0,0,1,0,1,1,0,14,0,54,6,5,0.3333333333333333,0.2857142857142857
t3,유한준,2021,5,1,0,0,0,0,0,0,2,0,11,0,36,5,5,0.5454545454545454,0.6363636363636364
t4,유한준,2021,4,0,0,0,2,1,0,1,2,0,16,0,67,34,5,0.3684210526315789,0.25
t5,유한준,2021,3,1,0,0,0,5,3,0,0,0,7,0,44,26,5,0.8,0.7142857142857143
t6,유한준,2021,8,2,0,1,1,2,1,1,0,0,17,0,79,6,5,0.7142857142857143,0.9411764705882353
t7,유한준,2021,3,0,0,0,1,0,0,0,4,0,15,0,62,5,5,0.25,0.2
t8,유한준,2021,2,0,0,0,0,5,0,0,1,0,12,0,78,6,5,0.4117647058823529,0.16666666666666666
t9,유한준,2021,0,0,0,0,0,1,0,1,2,0,10,0,49,7,5,0.09090909090909091,0.0
t10,유한준,2021,2,2,0,0,0,2,0,0,0,0,8,0,46,7,5,0.6,0.75
t11,유한준,2021,6,0,0,0,1,1,0,2,3,0,14,1,60,5,5,0.5,0.42857142857142855
t12,유한준,2021,3,1,0,0,1,0,0,0,1,0,13,0,50,6,5,0.35714285714285715,0.38461538461538464
t13,유한준,2021,6,2,0,0,0,4,0,0,1,0,10,0,63,4,5,0.8571428571428571,1.0
t14,유한준,2021,2,0,0,0,0,2,0,1,0,0,11,0,43,7,5,0.3076923076923077,0.18181818181818182
t1,최주환,2021,7,1,0,5,1,2,0,0,2,0,16,0,93,5,5,0.8421052631578947,1.8125
t2,최주환,2021,4,0,0,0,0,2,1,0,3,0,12,0,61,5,5,0.4666666666666667,0.3333333333333333
t3,최주환,2021,3,0,0,0,2,2,0,1,6,0,16,0,87,4,5,0.35,0.1875
t4,최주환,2021,3,0,0,2,0,1,0,0,5,0,18,0,85,5,5,0.3157894736842105,0.6111111111111112
t5,최주환,2021,4,1,0,0,0,4,0,0,1,0,19,1,96,5,5,0.391304347826087,0.3157894736842105
t6,최주환,2021,4,0,0,1,0,1,0,0,3,0,15,0,63,5,5,0.375,0.5333333333333333
t7,최주환,2021,2,0,0,2,2,5,1,1,5,0,15,0,106,5,5,0.5217391304347826,0.6666666666666666
t8,최주환,2021,3,0,0,1,2,0,0,0,1,0,17,0,78,6,5,0.3157894736842105,0.4117647058823529
t9,최주환,2021,4,0,0,0,0,4,1,1,4,0,18,0,109,6,5,0.391304347826087,0.2222222222222222
t10,최주환,2021,2,1,0,0,0,1,0,0,2,0,13,0,70,6,5,0.2857142857142857,0.3076923076923077
t11,최주환,2021,7,1,0,1,0,3,0,0,0,0,16,0,72,30,5,0.631578947368421,0.8125
t12,최주환,2021,4,2,0,0,1,1,0,0,4,0,19,0,87,5,5,0.38095238095238093,0.42105263157894735
t13,최주환,2021,9,3,0,0,0,1,0,0,3,0,20,1,100,5,5,0.6190476190476191,0.75
t14,최주환,2021,7,0,0,3,0,0,0,0,6,0,19,0,80,5,5,0.5263157894736842,1.0
t1,장승현,2021,3,2,0,0,1,1,0,0,5,0,13,0,58,7,5,0.4666666666666667,0.5384615384615384
t2,장승현,2021,2,0,0,0,2,0,0,1,1,0,10,0,34,5,5,0.3333333333333333,0.2
t3,장승현,2021,1,0,0,0,0,0,0,0,1,0,5,0,11,7,5,0.2,0.2
t4,장승현,2021,1,1,0,0,0,0,0,0,3,1,8,0,33,11,5,0.2222222222222222,0.375
t5,장승현,2021,1,1,0,0,0,1,0,0,4,0,8,0,38,7,5,0.3333333333333333,0.375
t6,장승현,2021,2,1,0,0,1,1,0,0,2,0,8,0,41,9,5,0.5,0.5
t7,장승현,2021,2,1,0,1,2,1,0,0,4,0,13,0,63,6,5,0.4375,0.6153846153846154
t8,장승현,2021,1,0,0,0,0,3,0,0,6,1,12,0,71,9,5,0.25,0.08333333333333333
t9,장승현,2021,3,0,0,0,0,1,0,0,5,1,12,0,52,6,5,0.2857142857142857,0.25
t10,장승현,2021,5,0,0,1,0,4,0,0,4,0,14,0,63,6,5,0.5555555555555556,0.6428571428571429
t11,장승현,2021,5,0,0,0,0,0,0,0,4,0,17,0,79,4,5,0.29411764705882354,0.29411764705882354
t12,장승현,2021,7,1,0,0,1,0,0,0,1,1,17,0,59,5,5,0.47368421052631576,0.5294117647058824
t13,장승현,2021,2,0,0,0,0,0,0,0,3,0,11,0,43,5,5,0.18181818181818182,0.18181818181818182
t1,김태진,2021,2,2,0,0,0,1,0,1,5,0,18,0,66,6,5,0.2631578947368421,0.3333333333333333
t2,김태진,2021,5,2,0,0,0,1,0,2,4,0,20,0,87,6,5,0.38095238095238093,0.45
t3,김태진,2021,3,0,0,0,0,3,0,0,3,1,17,1,109,7,5,0.2857142857142857,0.17647058823529413
t5,김태진,2021,4,0,0,0,0,3,0,0,2,0,17,1,76,6,5,0.35,0.23529411764705882
t6,김태진,2021,6,1,1,0,0,1,0,0,3,0,20,1,74,5,5,0.42857142857142855,0.55
t7,김태진,2021,4,0,1,0,0,0,0,0,1,2,19,0,58,3,5,0.23809523809523808,0.3684210526315789
t8,김태진,2021,10,1,0,0,0,0,0,1,4,0,23,2,73,5,5,0.4782608695652174,0.5217391304347826
t9,김태진,2021,4,0,0,0,0,3,0,1,6,0,19,0,93,5,5,0.3181818181818182,0.21052631578947367
t10,김태진,2021,9,0,0,0,0,3,1,0,2,0,19,0,62,4,5,0.5652173913043478,0.47368421052631576
t11,김태진,2021,1,0,0,0,0,3,0,0,5,1,20,0,102,5,5,0.16666666666666666,0.05
t12,김태진,2021,10,1,0,0,0,0,0,0,2,0,21,1,67,4,5,0.5238095238095238,0.5714285714285714
t13,김태진,2021,8,1,1,0,0,0,0,1,0,0,23,0,79,4,5,0.43478260869565216,0.5652173913043478
t1,송우현,2021,7,1,0,1,1,3,0,1,4,0,18,0,85,4,5,0.5909090909090909,0.7222222222222222
t2,송우현,2021,5,3,0,0,0,3,0,1,2,0,16,0,75,5,5,0.5789473684210527,0.6875
t3,송우현,2021,6,0,1,1,0,1,0,1,5,0,21,0,71,4,5,0.4090909090909091,0.6190476190476191
t4,송우현,2021,7,1,0,0,0,2,0,0,2,1,12,0,57,4,5,0.6666666666666666,0.75
t5,송우현,2021,3,1,0,0,0,2,0,0,5,0,19,1,79,5,5,0.2857142857142857,0.2631578947368421
t6,송우현,2021,7,2,0,0,0,2,0,0,3,0,18,0,80,5,5,0.55,0.6111111111111112
t7,송우현,2021,3,1,0,0,0,3,0,0,1,0,13,0,63,5,5,0.4375,0.38461538461538464
t8,송우현,2021,8,3,0,0,0,2,0,0,4,0,20,0,79,6,5,0.5909090909090909,0.7
t9,송우현,2021,6,0,0,0,1,0,0,0,5,0,22,0,79,5,5,0.30434782608695654,0.2727272727272727
t10,송우현,2021,4,0,0,0,0,2,0,0,2,0,20,0,90,4,5,0.2727272727272727,0.2
t11,송우현,2021,4,2,1,0,0,3,0,1,4,0,20,0,76,7,5,0.43478260869565216,0.55
t12,송우현,2021,8,1,0,1,0,1,1,0,4,0,20,0,78,5,5,0.5454545454545454,0.7
t13,송우현,2021,4,1,0,0,0,1,0,0,2,0,16,0,57,4,5,0.35294117647058826,0.375
t1,박계범,2021,3,0,0,0,1,1,0,0,6,0,16,0,81,5,5,0.2777777777777778,0.1875
t2,박계범,2021,5,0,0,1,0,2,0,0,2,0,16,0,74,5,5,0.4444444444444444,0.5625
t3,박계범,2021,6,1,0,0,0,3,0,0,6,0,18,0,99,6,5,0.47619047619047616,0.4444444444444444
t5,박계범,2021,2,0,0,0,0,0,0,0,2,0,10,0,32,8,5,0.2,0.2
t6,박계범,2021,3,0,0,0,0,2,0,0,3,0,8,0,44,6,5,0.5,0.375
t7,박계범,2021,3,1,0,0,0,0,0,1,3,0,12,0,49,4,5,0.3333333333333333,0.4166666666666667
t8,박계범,2021,2,1,0,0,1,0,0,0,0,0,2,0,16,5,5,1.3333333333333333,2.0
t9,박계범,2021,5,0,0,1,0,1,0,0,1,0,11,0,36,7,5,0.5833333333333334,0.8181818181818182
t10,박계범,2021,2,1,0,0,1,3,0,0,5,0,15,0,87,4,5,0.3684210526315789,0.26666666666666666
t11,박계범,2021,5,2,0,1,0,1,0,1,2,0,16,0,71,4,5,0.5294117647058824,0.8125
t12,박계범,2021,4,0,0,0,0,1,0,0,5,1,16,0,66,4,5,0.2777777777777778,0.25
t13,박계범,2021,3,1,0,0,1,1,0,0,5,0,17,0,82,5,5,0.3157894736842105,0.29411764705882354
t1,이천웅,2021,0,0,0,0,0,0,0,1,1,0,8,0,32,7,5,0.0,0.0
t3,이천웅,2021,2,0,0,0,0,3,0,1,2,0,13,0,65,8,5,0.3125,0.15384615384615385
t4,이천웅,2021,3,1,0,0,0,0,0,2,1,0,9,0,28,10,5,0.4444444444444444,0.5555555555555556
t5,이천웅,2021,4,0,0,0,2,3,0,0,4,0,17,0,80,5,5,0.4090909090909091,0.23529411764705882
t6,이천웅,2021,4,0,0,0,0,2,0,1,2,0,17,1,83,7,5,0.3157894736842105,0.23529411764705882
t7,이천웅,2021,2,1,0,0,1,1,0,0,2,1,16,1,69,4,5,0.2631578947368421,0.25
t8,이천웅,2021,6,0,0,1,0,4,0,3,1,0,19,0,90,4,5,0.4782608695652174,0.5263157894736842
t9,이천웅,2021,5,1,0,1,0,2,0,0,0,0,20,0,87,5,5,0.4090909090909091,0.55
t10,이천웅,2021,2,0,0,0,0,2,0,1,5,0,12,1,57,14,5,0.2857142857142857,0.16666666666666666
t11,이천웅,2021,3,2,0,0,0,3,0,1,2,0,15,0,69,5,5,0.4444444444444444,0.4666666666666667
t12,이천웅,2021,2,1,0,0,0,2,0,0,1,0,11,0,58,5,5,0.38461538461538464,0.36363636363636365
t13,이천웅,2021,1,0,0,0,0,0,0,0,2,0,10,0,39,5,5,0.1,0.1
t1,황재균,2021,7,0,0,1,0,2,0,0,5,0,20,3,93,5,5,0.45454545454545453,0.55
t2,황재균,2021,10,3,0,0,0,1,0,1,5,0,21,1,89,5,5,0.6363636363636364,0.7619047619047619
t3,황재균,2021,7,0,0,1,1,1,0,0,5,0,19,1,72,5,5,0.47619047619047616,0.5789473684210527
t4,황재균,2021,4,1,0,0,0,2,0,1,3,0,19,0,95,4,5,0.3333333333333333,0.3157894736842105
t5,황재균,2021,7,1,0,1,0,1,0,0,3,0,19,0,72,7,5,0.5,0.6842105263157895
t6,황재균,2021,8,0,0,2,0,0,0,0,4,0,22,0,89,6,5,0.45454545454545453,0.7272727272727273
t7,황재균,2021,3,1,0,0,0,3,0,1,4,0,17,1,89,5,5,0.35,0.29411764705882354
t8,황재균,2021,5,0,0,2,0,2,0,1,4,0,16,0,82,3,5,0.5,0.8125
t9,황재균,2021,5,1,0,1,0,4,0,0,2,0,20,0,101,5,5,0.4583333333333333,0.55
t10,황재균,2021,8,1,0,0,1,0,0,3,3,0,22,1,73,5,5,0.43478260869565216,0.45454545454545453
t11,황재균,2021,9,2,1,0,0,1,0,0,2,0,20,2,97,4,5,0.6190476190476191,0.8
t12,황재균,2021,6,0,0,0,0,4,0,0,5,0,18,0,107,4,5,0.45454545454545453,0.3333333333333333
t13,황재균,2021,3,0,0,1,0,6,0,0,5,0,18,0,112,5,5,0.4166666666666667,0.3888888888888889
t1,힐리,2021,6,1,0,1,0,2,0,0,1,0,19,0,78,6,5,0.47619047619047616,0.631578947368421
t2,힐리,2021,1,0,0,1,0,0,0,0,6,0,14,0,64,5,5,0.14285714285714285,0.35714285714285715
t3,힐리,2021,6,1,0,1,0,1,0,0,5,0,20,0,70,3,5,0.42857142857142855,0.6
t4,힐리,2021,5,1,0,0,0,2,0,0,3,0,18,1,79,5,5,0.4,0.3888888888888889
t5,힐리,2021,3,0,0,1,0,2,0,1,4,0,20,1,100,5,5,0.2727272727272727,0.35
t6,힐리,2021,6,2,0,0,1,0,0,0,5,0,19,0,79,5,5,0.45,0.5263157894736842
t7,힐리,2021,5,0,0,1,0,2,0,0,4,0,15,0,71,6,5,0.47058823529411764,0.6
t8,힐리,2021,5,1,0,1,0,1,0,0,4,0,19,0,77,5,5,0.4,0.5789473684210527
t9,힐리,2021,6,1,0,0,0,3,0,0,7,0,19,0,98,8,5,0.45454545454545453,0.42105263157894735
t10,힐리,2021,4,0,1,0,1,0,0,1,5,0,20,0,71,5,5,0.2857142857142857,0.35
t11,힐리,2021,3,1,0,0,0,2,0,1,1,0,18,0,71,4,5,0.3,0.2777777777777778
t12,힐리,2021,7,2,0,1,0,1,0,1,4,0,20,0,71,4,5,0.5238095238095238,0.75
t13,힐리,2021,5,1,0,0,0,0,0,2,5,0,20,0,81,6,5,0.3,0.35
t1,김용의,2021,0,0,0,0,0,0,0,0,0,0,1,0,4,6,5,0.0,0.0
t2,김용의,2021,1,0,0,0,0,1,0,0,1,0,2,0,18,5,5,0.6666666666666666,0.5
t4,김용의,2021,1,1,0,0,0,1,0,0,0,1,7,0,25,7,5,0.3333333333333333,0.42857142857142855
t5,김용의,2021,1,1,0,0,0,0,0,1,1,0,4,0,11,7,5,0.5,0.75
t6,김용의,2021,0,0,0,0,0,1,0,0,0,0,1,2,7,9,5,0.5,0.0
t7,김용의,2021,0,0,0,0,0,1,0,0,0,0,1,0,12,4,5,0.5,0.0
t8,김용의,2021,0,0,0,0,0,0,0,0,0,1,1,0,3,5,5,0.0,0.0
t9,김용의,2021,0,0,0,0,0,1,0,0,0,1,1,1,12,4,5,0.3333333333333333,0.0
t11,김용의,2021,0,0,0,0,0,0,0,0,0,0,1,0,2,6,5,0.0,0.0
t12,김용의,2021,0,0,0,0,0,0,0,0,1,0,2,1,6,8,5,0.0,0.0
t13,김용의,2021,1,0,0,0,0,2,0,0,0,1,2,0,19,6,5,0.6,0.5
t1,장운호,2021,4,0,0,0,0,0,0,0,4,1,14,0,48,6,5,0.26666666666666666,0.2857142857142857
t2,장운호,2021,3,0,0,0,1,1,0,1,3,0,15,1,64,5,5,0.29411764705882354,0.2
t3,장운호,2021,2,1,0,0,2,0,0,0,5,0,15,0,58,5,5,0.29411764705882354,0.26666666666666666
t5,장운호,2021,5,0,0,0,1,1,0,0,5,1,13,0,61,6,5,0.4375,0.38461538461538464
t6,장운호,2021,3,1,0,0,0,5,0,1,3,0,11,0,82,10,5,0.5625,0.45454545454545453
t7,장운호,2021,2,1,0,0,1,2,0,0,4,0,12,0,70,6,5,0.4,0.3333333333333333
